File Name,File Path,Detected Type
Windows.Management.SecureAssessment.Diagnostics.dll.mui,E:\Windows\System32\ja-jp\Windows.Management.SecureAssessment.Diagnostics.dll.mui,File160
DpiScaling.exe.mui,E:\Windows\System32\en-US\DpiScaling.exe.mui,File024
ntprint.exe.mui,E:\Windows\System32\en-US\ntprint.exe.mui,File005
wincredui.dll.mui,E:\Windows\System32\en-US\wincredui.dll.mui,File042
windows.internal.shell.broker.dll.mui,E:\Windows\System32\en-US\windows.internal.shell.broker.dll.mui,File024
TimeBrokerServer.dll.mui,E:\Windows\System32\en-US\TimeBrokerServer.dll.mui,File160
drvinst.exe.mui,E:\Windows\System32\en-US\drvinst.exe.mui,File005
uDWM.dll.mui,E:\Windows\System32\en-US\uDWM.dll.mui,File027
Windows.Management.Service.dll.mui,E:\Windows\System32\en-US\Windows.Management.Service.dll.mui,File024
tpmcompc.dll.mui,E:\Windows\System32\en-US\tpmcompc.dll.mui,File027
DscProxy.dll.mui,E:\Windows\System32\en-US\DscProxy.dll.mui,File005
ntasn1.dll.mui,E:\Windows\System32\en-US\ntasn1.dll.mui,File024
fhcleanup.dll.mui,E:\Windows\System32\en-US\fhcleanup.dll.mui,File024
Windows.Internal.Management.dll.mui,E:\Windows\System32\en-US\Windows.Internal.Management.dll.mui,File027
NPSMDesktopProvider.dll.mui,E:\Windows\System32\en-US\NPSMDesktopProvider.dll.mui,File005
dsregtask.dll.mui,E:\Windows\System32\en-US\dsregtask.dll.mui,File024
dwmapi.dll.mui,E:\Windows\System32\en-US\dwmapi.dll.mui,File027
win32spl.dll.mui,E:\Windows\System32\en-US\win32spl.dll.mui,File024
bcrypt.dll.mui,E:\Windows\System32\en-US\bcrypt.dll.mui,File027
Dsui.dll.mui,E:\Windows\System32\en-US\Dsui.dll.mui,File027
dssvc.dll.mui,E:\Windows\System32\en-US\dssvc.dll.mui,File024
TsUsbRedirectionGroupPolicyExtension.dll.mui,E:\Windows\System32\en-US\TsUsbRedirectionGroupPolicyExtension.dll.mui,File024
Windows.Internal.CapturePicker.Desktop.dll.mui,E:\Windows\System32\en-US\Windows.Internal.CapturePicker.Desktop.dll.mui,File024
tzautoupdate.dll.mui,E:\Windows\System32\en-US\tzautoupdate.dll.mui,File005
dwmredir.dll.mui,E:\Windows\System32\en-US\dwmredir.dll.mui,File024
Windows.Devices.SmartCards.dll.mui,E:\Windows\System32\en-US\Windows.Devices.SmartCards.dll.mui,File027
duser.dll.mui,E:\Windows\System32\en-US\duser.dll.mui,File027
autotimesvc.dll.mui,E:\Windows\System32\en-US\autotimesvc.dll.mui,File024
dwminit.dll.mui,E:\Windows\System32\en-US\dwminit.dll.mui,File024
appidsvc.dll.mui,E:\Windows\System32\en-US\appidsvc.dll.mui,File027
efssvc.dll.mui,E:\Windows\System32\en-US\efssvc.dll.mui,File024
themeui.dll.mui,E:\Windows\System32\en-US\themeui.dll.mui,File001
DWrite.dll.mui,E:\Windows\System32\en-US\DWrite.dll.mui,File005
windows.internal.shellcommon.shareexperience.dll.mui,E:\Windows\System32\en-US\windows.internal.shellcommon.shareexperience.dll.mui,File160
ResetEngOnline.dll.mui,E:\Windows\System32\en-US\ResetEngOnline.dll.mui,File005
trkwks.dll.mui,E:\Windows\System32\en-US\trkwks.dll.mui,File024
ntlanman.dll.mui,E:\Windows\System32\en-US\ntlanman.dll.mui,File027
Windows.Internal.CapturePicker.dll.mui,E:\Windows\System32\en-US\Windows.Internal.CapturePicker.dll.mui,File005
wiarpc.dll.mui,E:\Windows\System32\en-US\wiarpc.dll.mui,File024
TokenBroker.dll.mui,E:\Windows\System32\en-US\TokenBroker.dll.mui,File024
quickassist.exe.mui,E:\Windows\System32\ja-jp\quickassist.exe.mui,File024
bnmanager.dll.mui,E:\Windows\System32\en-US\bnmanager.dll.mui,File024
UevAgentDriver.sys.mui,E:\Windows\System32\en-US\UevAgentDriver.sys.mui,File024
efsext.dll.mui,E:\Windows\System32\en-US\efsext.dll.mui,File027
msprivs.dll.mui,E:\Windows\System32\ja-jp\msprivs.dll.mui,File160
tsgqec.dll.mui,E:\Windows\System32\en-US\tsgqec.dll.mui,File024
Windows.Devices.Picker.dll.mui,E:\Windows\System32\en-US\Windows.Devices.Picker.dll.mui,File024
btpanui.dll.mui,E:\Windows\System32\en-US\btpanui.dll.mui,File160
PackageInspector.exe.mui,E:\Windows\System32\en-US\PackageInspector.exe.mui,File001
scrnsave.scr.mui,E:\Windows\System32\en-US\scrnsave.scr.mui,File024
atl.dll.mui,E:\Windows\System32\en-US\atl.dll.mui,File005
sdrsvc.dll.mui,E:\Windows\System32\en-US\sdrsvc.dll.mui,File005
assignedaccessmanager.dll.mui,E:\Windows\System32\en-US\assignedaccessmanager.dll.mui,File005
audiodg.exe.mui,E:\Windows\System32\en-US\audiodg.exe.mui,File005
sihclient.exe.mui,E:\Windows\System32\en-US\sihclient.exe.mui,File160
PhoneUtilRes.dll.mui,E:\Windows\System32\en-US\PhoneUtilRes.dll.mui,File160
WMVENCOD.dll.mui,E:\Windows\System32\en-US\WMVENCOD.dll.mui,File024
wmpshell.dll.mui,E:\Windows\System32\en-US\wmpshell.dll.mui,File027
msoert2.dll.mui,E:\Windows\System32\en-US\msoert2.dll.mui,File027
netjoin.dll.mui,E:\Windows\System32\en-US\netjoin.dll.mui,File024
SCardSvr.dll.mui,E:\Windows\System32\en-US\SCardSvr.dll.mui,File071
shimgvw.dll.mui,E:\Windows\System32\en-US\shimgvw.dll.mui,File024
netiougc.exe.mui,E:\Windows\System32\en-US\netiougc.exe.mui,File005
sharemediacpl.dll.mui,E:\Windows\System32\en-US\sharemediacpl.dll.mui,File101
themeservice.dll.mui,E:\Windows\System32\en-US\themeservice.dll.mui,File005
Netplwiz.exe.mui,E:\Windows\System32\en-US\Netplwiz.exe.mui,File005
wephostsvc.dll.mui,E:\Windows\System32\en-US\wephostsvc.dll.mui,File160
SettingsHandlers_StorageSense.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_StorageSense.dll.mui,File024
WMVDECOD.dll.mui,E:\Windows\System32\en-US\WMVDECOD.dll.mui,File024
SettingsHandlers_UserAccount.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_UserAccount.dll.mui,File024
sensordataservice.exe.mui,E:\Windows\System32\en-US\sensordataservice.exe.mui,File024
wercplsupport.dll.mui,E:\Windows\System32\en-US\wercplsupport.dll.mui,File024
setupugc.exe.mui,E:\Windows\System32\en-US\setupugc.exe.mui,File160
SHCore.dll.mui,E:\Windows\System32\en-US\SHCore.dll.mui,File005
TCPMON.dll.mui,E:\Windows\System32\en-US\TCPMON.dll.mui,File024
SensorsApi.dll.mui,E:\Windows\System32\en-US\SensorsApi.dll.mui,File024
WofTasks.dll.mui,E:\Windows\System32\en-US\WofTasks.dll.mui,File024
PlayToDevice.dll.mui,E:\Windows\System32\en-US\PlayToDevice.dll.mui,File005
termmgr.dll.mui,E:\Windows\System32\en-US\termmgr.dll.mui,File160
PlaySndSrv.dll.mui,E:\Windows\System32\en-US\PlaySndSrv.dll.mui,File005
ShareHost.dll.mui,E:\Windows\System32\en-US\ShareHost.dll.mui,File027
RunLegacyCPLElevated.exe.mui,E:\Windows\System32\en-US\RunLegacyCPLElevated.exe.mui,File024
wevtapi.dll.mui,E:\Windows\System32\en-US\wevtapi.dll.mui,File160
attrib.exe.mui,E:\Windows\System32\en-US\attrib.exe.mui,File005
SensorsCpl.dll.mui,E:\Windows\System32\en-US\SensorsCpl.dll.mui,File024
PlayToStatusProvider.dll.mui,E:\Windows\System32\en-US\PlayToStatusProvider.dll.mui,File005
RMActivate_ssp.exe.mui,E:\Windows\System32\en-US\RMActivate_ssp.exe.mui,File005
route.exe.mui,E:\Windows\System32\en-US\route.exe.mui,File101
assignedaccessmanagersvc.dll.mui,E:\Windows\System32\en-US\assignedaccessmanagersvc.dll.mui,File024
perftrack.dll.mui,E:\Windows\System32\en-US\perftrack.dll.mui,File027
rtffilt.dll.mui,E:\Windows\System32\en-US\rtffilt.dll.mui,File005
rmapi.dll.mui,E:\Windows\System32\en-US\rmapi.dll.mui,File024
TetheringStation.dll.mui,E:\Windows\System32\en-US\TetheringStation.dll.mui,File024
SettingsHandlers_Privacy.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Privacy.dll.mui,File024
mskeyprotect.dll.mui,E:\Windows\System32\en-US\mskeyprotect.dll.mui,File005
WFDSConMgrSvc.dll.mui,E:\Windows\System32\en-US\WFDSConMgrSvc.dll.mui,File024
SettingsHandlers_WorkAccess.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_WorkAccess.dll.mui,File160
SettingsHandlers_ForceSync.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_ForceSync.dll.mui,File024
TelephonyInteractiveUserRes.dll.mui,E:\Windows\System32\en-US\TelephonyInteractiveUserRes.dll.mui,File027
ping.exe.mui,E:\Windows\System32\en-US\ping.exe.mui,File042
telephon.cpl.mui,E:\Windows\System32\en-US\telephon.cpl.mui,File005
playtomenu.dll.mui,E:\Windows\System32\en-US\playtomenu.dll.mui,File024
SettingsHandlers_Geolocation.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Geolocation.dll.mui,File027
SettingsHandlers_SIUF.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_SIUF.dll.mui,File024
CIRCoInst.dll,E:\Windows\System32\DriverStore\FileRepository\usbcir.inf_amd64_74bd1710ce8513bc\CIRCoInst.dll,File042
SettingsHandlers_OneDriveBackup.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_OneDriveBackup.dll.mui,File160
RMActivate_ssp_isv.exe.mui,E:\Windows\System32\en-US\RMActivate_ssp_isv.exe.mui,File024
PasswordOnWakeSettingFlyout.exe.mui,E:\Windows\System32\en-US\PasswordOnWakeSettingFlyout.exe.mui,File024
mskeyprotcli.dll.mui,E:\Windows\System32\en-US\mskeyprotcli.dll.mui,File005
NetworkDesktopSettings.dll.mui,E:\Windows\System32\en-US\NetworkDesktopSettings.dll.mui,File024
SettingsHandlers_CapabilityAccess.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_CapabilityAccess.dll.mui,File024
SettingsHandlers_QuickActions.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_QuickActions.dll.mui,File024
SetProxyCredential.dll.mui,E:\Windows\System32\en-US\SetProxyCredential.dll.mui,File024
SettingsHandlers_Devices.dll.mui,E:\Windows\System32\en-US\SettingsHandlers_Devices.dll.mui,File005
pnppolicy.dll.mui,E:\Windows\System32\en-US\pnppolicy.dll.mui,File005
pcalua.exe.mui,E:\Windows\System32\en-US\pcalua.exe.mui,File005
regidle.dll.mui,E:\Windows\System32\en-US\regidle.dll.mui,File024
TetheringMgr.dll.mui,E:\Windows\System32\en-US\TetheringMgr.dll.mui,File024
pnpclean.dll.mui,E:\Windows\System32\en-US\pnpclean.dll.mui,File160
TCPMonUI.dll.mui,E:\Windows\System32\en-US\TCPMonUI.dll.mui,File042
TetheringIeProvider.dll.mui,E:\Windows\System32\en-US\TetheringIeProvider.dll.mui,File024
NetworkStatus.dll.mui,E:\Windows\System32\en-US\NetworkStatus.dll.mui,File027
resutils.dll.mui,E:\Windows\System32\en-US\resutils.dll.mui,File005
SetNetworkLocationFlyout.dll.mui,E:\Windows\System32\en-US\SetNetworkLocationFlyout.dll.mui,File024
PlayToManager.dll.mui,E:\Windows\System32\en-US\PlayToManager.dll.mui,File160
acpials.sys,E:\Windows\System32\DriverStore\FileRepository\sensorsalsdriver.inf_amd64_a9cff71c33787951\acpials.sys,File071
msimtf.dll.mui,E:\Windows\System32\en-US\msimtf.dll.mui,File005
Mystify.scr.mui,E:\Windows\System32\en-US\Mystify.scr.mui,File101
pnrpauto.dll.mui,E:\Windows\System32\en-US\pnrpauto.dll.mui,File024
WWAApi.dll.mui,E:\Windows\System32\en-US\WWAApi.dll.mui,File027
dggpext.dll.mui,E:\Windows\System32\en-US\dggpext.dll.mui,File005
pnrpsvc.dll.mui,E:\Windows\System32\en-US\pnrpsvc.dll.mui,File071
cewmdm.dll.mui,E:\Windows\System32\en-US\cewmdm.dll.mui,File027
certprop.dll.mui,E:\Windows\System32\en-US\certprop.dll.mui,File160
cfgbkend.dll.mui,E:\Windows\System32\en-US\cfgbkend.dll.mui,File160
wsp_sr.dll.mui,E:\Windows\System32\en-US\wsp_sr.dll.mui,File005
offFilt.dll.mui,E:\Windows\System32\en-US\offFilt.dll.mui,File005
quickassist.exe.mui,E:\Windows\System32\hr-HR\quickassist.exe.mui,File027
CBDHSvc.dll.mui,E:\Windows\System32\en-US\CBDHSvc.dll.mui,File005
DfrgUI.exe.mui,E:\Windows\System32\en-US\DfrgUI.exe.mui,File071
bcastdvruserservice.dll.mui,E:\Windows\System32\en-US\bcastdvruserservice.dll.mui,File024
DeviceSetupManagerApi.dll.mui,E:\Windows\System32\en-US\DeviceSetupManagerApi.dll.mui,File005
odbcad32.exe.mui,E:\Windows\System32\en-US\odbcad32.exe.mui,File005
dot3api.dll.mui,E:\Windows\System32\en-US\dot3api.dll.mui,File024
polstore.dll.mui,E:\Windows\System32\en-US\polstore.dll.mui,File160
DfsShlEx.dll.mui,E:\Windows\System32\en-US\DfsShlEx.dll.mui,File027
CertEnrollCtrl.exe.mui,E:\Windows\System32\en-US\CertEnrollCtrl.exe.mui,File005
quickassist.exe.mui,E:\Windows\System32\hu-HU\quickassist.exe.mui,File027
certenc.dll.mui,E:\Windows\System32\en-US\certenc.dll.mui,File024
djctq.rs.mui,E:\Windows\System32\en-US\djctq.rs.mui,File027
change.exe.mui,E:\Windows\System32\en-US\change.exe.mui,File024
wdi.dll.mui,E:\Windows\System32\en-US\wdi.dll.mui,File027
WEB.rs.mui,E:\Windows\System32\en-US\WEB.rs.mui,File024
DeviceDirectoryClient.dll.mui,E:\Windows\System32\en-US\DeviceDirectoryClient.dll.mui,File027
apphelp.dll.mui,E:\Windows\System32\en-US\apphelp.dll.mui,File027
AccountsRT.dll.mui,E:\Windows\System32\en-US\AccountsRT.dll.mui,File024
cdpsvc.dll.mui,E:\Windows\System32\en-US\cdpsvc.dll.mui,File024
DavSyncProvider.dll.mui,E:\Windows\System32\en-US\DavSyncProvider.dll.mui,File071
wdmaud.drv.mui,E:\Windows\System32\en-US\wdmaud.drv.mui,File024
wshqos.dll.mui,E:\Windows\System32\en-US\wshqos.dll.mui,File024
pots.dll.mui,E:\Windows\System32\en-US\pots.dll.mui,File027
AxInstUI.exe.mui,E:\Windows\System32\en-US\AxInstUI.exe.mui,File005
ajrouter.dll.mui,E:\Windows\System32\en-US\ajrouter.dll.mui,File160
azroles.dll.mui,E:\Windows\System32\en-US\azroles.dll.mui,File027
wship6.dll.mui,E:\Windows\System32\en-US\wship6.dll.mui,File005
cdp.dll.mui,E:\Windows\System32\en-US\cdp.dll.mui,File024
cxcredprov.dll.mui,E:\Windows\System32\en-US\cxcredprov.dll.mui,File005
CaptureService.dll.mui,E:\Windows\System32\en-US\CaptureService.dll.mui,File024
acproxy.dll.mui,E:\Windows\System32\en-US\acproxy.dll.mui,File024
cemapi.dll.mui,E:\Windows\System32\en-US\cemapi.dll.mui,File027
APMon.dll.mui,E:\Windows\System32\en-US\APMon.dll.mui,File024
webclnt.dll.mui,E:\Windows\System32\en-US\webclnt.dll.mui,File027
DevicePairingExperienceMEM.dll.mui,E:\Windows\System32\en-US\DevicePairingExperienceMEM.dll.mui,File024
capisp.dll.mui,E:\Windows\System32\en-US\capisp.dll.mui,File024
DefaultPrinterProvider.dll.mui,E:\Windows\System32\en-US\DefaultPrinterProvider.dll.mui,File005
wshtcpip.dll.mui,E:\Windows\System32\en-US\wshtcpip.dll.mui,File005
DispBroker.Desktop.dll.mui,E:\Windows\System32\en-US\DispBroker.Desktop.dll.mui,File024
devenum.dll.mui,E:\Windows\System32\en-US\devenum.dll.mui,File024
bcdboot.exe.mui,E:\Windows\System32\en-US\bcdboot.exe.mui,File071
datusage.dll.mui,E:\Windows\System32\en-US\datusage.dll.mui,File027
devquerybroker.dll.mui,E:\Windows\System32\en-US\devquerybroker.dll.mui,File024
PNPXAssocPrx.dll.mui,E:\Windows\System32\en-US\PNPXAssocPrx.dll.mui,File024
deskmon.dll.mui,E:\Windows\System32\en-US\deskmon.dll.mui,File160
alg.exe.mui,E:\Windows\System32\en-US\alg.exe.mui,File024
advapi32.dll.mui,E:\Windows\System32\en-US\advapi32.dll.mui,File160
DevicesFlowBroker.dll.mui,E:\Windows\System32\en-US\DevicesFlowBroker.dll.mui,File024
Windows.Media.Renewal.dll.mui,E:\Windows\System32\en-US\Windows.Media.Renewal.dll.mui,File027
powercpl.dll.mui,E:\Windows\System32\en-US\powercpl.dll.mui,File101
Windows.Networking.Sockets.PushEnabledApplication.dll.mui,E:\Windows\System32\en-US\Windows.Networking.Sockets.PushEnabledApplication.dll.mui,File160
certcredprovider.dll.mui,E:\Windows\System32\en-US\certcredprovider.dll.mui,File024
DeviceDisplayStatusManager.dll.mui,E:\Windows\System32\en-US\DeviceDisplayStatusManager.dll.mui,File005
dmdskres2.dll.mui,E:\Windows\System32\en-US\dmdskres2.dll.mui,File160
actionqueue.dll.mui,E:\Windows\System32\en-US\actionqueue.dll.mui,File027
Windows.SharedPC.CredentialProvider.dll.mui,E:\Windows\System32\en-US\Windows.SharedPC.CredentialProvider.dll.mui,File024
DisplaySwitch.exe.mui,E:\Windows\System32\en-US\DisplaySwitch.exe.mui,File160
DeviceSetupStatusProvider.dll.mui,E:\Windows\System32\en-US\DeviceSetupStatusProvider.dll.mui,File160
DafGip.dll.mui,E:\Windows\System32\en-US\DafGip.dll.mui,File024
OneBackupHandler.dll.mui,E:\Windows\System32\en-US\OneBackupHandler.dll.mui,File160
Windows.Perception.Stub.dll.mui,E:\Windows\System32\en-US\Windows.Perception.Stub.dll.mui,File160
DataExchangeHost.exe.mui,E:\Windows\System32\en-US\DataExchangeHost.exe.mui,File005
CapabilityAccessManager.dll.mui,E:\Windows\System32\en-US\CapabilityAccessManager.dll.mui,File024
DevDispItemProvider.dll.mui,E:\Windows\System32\en-US\DevDispItemProvider.dll.mui,File024
BthMtpContextHandler.dll.mui,E:\Windows\System32\en-US\BthMtpContextHandler.dll.mui,File024
mpsdrv.sys.mui,E:\Windows\System32\en-US\mpsdrv.sys.mui,File024
DeviceElementSource.dll.mui,E:\Windows\System32\en-US\DeviceElementSource.dll.mui,File027
ActiveSyncCsp.dll.mui,E:\Windows\System32\en-US\ActiveSyncCsp.dll.mui,File024
portabledevicestatus.dll.mui,E:\Windows\System32\en-US\portabledevicestatus.dll.mui,File027
AppExtension.dll.mui,E:\Windows\System32\en-US\AppExtension.dll.mui,File005
wshrm.dll.mui,E:\Windows\System32\en-US\wshrm.dll.mui,File024
quickassist.exe.mui,E:\Windows\System32\lt-LT\quickassist.exe.mui,File027
dcomcnfg.exe.mui,E:\Windows\System32\en-US\dcomcnfg.exe.mui,File005
adsldpc.dll.mui,E:\Windows\System32\en-US\adsldpc.dll.mui,File024
Windows.Mirage.dll.mui,E:\Windows\System32\en-US\Windows.Mirage.dll.mui,File001
WUDFHost.exe.mui,E:\Windows\System32\en-US\WUDFHost.exe.mui,File005
mswsock.dll.mui,E:\Windows\System32\en-US\mswsock.dll.mui,File071
quickassist.exe.mui,E:\Windows\System32\es-ES\quickassist.exe.mui,File027
DeviceProperties.exe.mui,E:\Windows\System32\en-US\DeviceProperties.exe.mui,File005
adsmsext.dll.mui,E:\Windows\System32\en-US\adsmsext.dll.mui,File005
ddraw.dll.mui,E:\Windows\System32\en-US\ddraw.dll.mui,File024
wwanconn.dll.mui,E:\Windows\System32\en-US\wwanconn.dll.mui,File001
DAMM.dll.mui,E:\Windows\System32\en-US\DAMM.dll.mui,File024
desk.cpl.mui,E:\Windows\System32\en-US\desk.cpl.mui,File027
Wwanpref.dll.mui,E:\Windows\System32\en-US\Wwanpref.dll.mui,File005
wuaueng.dll.mui,E:\Windows\System32\en-US\wuaueng.dll.mui,File071
poqexec.exe.mui,E:\Windows\System32\en-US\poqexec.exe.mui,File024
hvsievaluator.exe.mui,E:\Windows\System32\en-US\hvsievaluator.exe.mui,File160
wsock32.dll.mui,E:\Windows\System32\en-US\wsock32.dll.mui,File042
adsnt.dll.mui,E:\Windows\System32\en-US\adsnt.dll.mui,File005
CallHistoryClient.dll.mui,E:\Windows\System32\en-US\CallHistoryClient.dll.mui,File027
authfwgp.dll.mui,E:\Windows\System32\en-US\authfwgp.dll.mui,File160
DaOtpCredentialProvider.dll.mui,E:\Windows\System32\en-US\DaOtpCredentialProvider.dll.mui,File001
WWanMM.dll.mui,E:\Windows\System32\en-US\WWanMM.dll.mui,File027
msvidc32.dll.mui,E:\Windows\System32\en-US\msvidc32.dll.mui,File027
dhcpcsvc.dll.mui,E:\Windows\System32\en-US\dhcpcsvc.dll.mui,File024
pwrshmsg.dll,E:\Windows\System32\WindowsPowerShell\v1.0\pwrshmsg.dll,File005
Microsoft.BitLocker.Structures.dll,E:\Windows\System32\WindowsPowerShell\v1.0\Modules\BitLocker\Microsoft.BitLocker.Structures.dll,File071
powershell.exe.mui,E:\Windows\System32\WindowsPowerShell\v1.0\en-US\powershell.exe.mui,File071
mxdwdui.dll,E:\Windows\System32\spool\tools\Microsoft XPS Document Writer\mxdwdui.dll,File024
quickassist.exe.mui,E:\Windows\System32\nb-NO\quickassist.exe.mui,File027
ipmiprr.dll.mui,E:\Windows\System32\wbem\en-US\ipmiprr.dll.mui,File160
SpeechUXWiz.exe.mui,E:\Windows\System32\Speech\SpeechUX\en-US\SpeechUXWiz.exe.mui,File005
quickassist.exe.mui,E:\Windows\System32\nl-NL\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\System32\th-TH\quickassist.exe.mui,File027
ShMig.dll.mui,E:\Windows\System32\migration\en-US\ShMig.dll.mui,File160
PerceptionSimulationService.exe.mui,E:\Windows\System32\PerceptionSimulation\en-US\PerceptionSimulationService.exe.mui,File024
Microsoft.Windows.Whea.WheaMemoryPolicy.dll,E:\Windows\System32\WindowsPowerShell\v1.0\Modules\Whea\Microsoft.Windows.Whea.WheaMemoryPolicy.dll,File071
Windows.Management.SecureAssessment.Diagnostics.dll.mui,E:\Windows\System32\ko-KR\Windows.Management.SecureAssessment.Diagnostics.dll.mui,File160
quickassist.exe.mui,E:\Windows\System32\tr-TR\quickassist.exe.mui,File027
quickassist.exe.mui,E:\Windows\System32\uk-UA\quickassist.exe.mui,File027
SxsMigPlugin.dll.mui,E:\Windows\System32\migration\en-US\SxsMigPlugin.dll.mui,File005
KrnlProv.dll.mui,E:\Windows\System32\wbem\en-US\KrnlProv.dll.mui,File005
WmiApRes.dll,E:\Windows\System32\wbem\WmiApRes.dll,File005
MMFUtil.dll.mui,E:\Windows\System32\wbem\en-US\MMFUtil.dll.mui,File160
WUAProvider.dll.mui,E:\Windows\System32\wbem\en-US\WUAProvider.dll.mui,File160
dnsclientcim.dll.mui,E:\Windows\System32\wbem\en-US\dnsclientcim.dll.mui,File027
WmiPerfInst.dll,E:\Windows\System32\wbem\WmiPerfInst.dll,File213
EmbeddedLockdownWmi.dll.mui,E:\Windows\System32\wbem\en-US\EmbeddedLockdownWmi.dll.mui,File071
WmiApRpl.dll.mui,E:\Windows\System32\wbem\en-US\WmiApRpl.dll.mui,File024
WmiApRes.dll.mui,E:\Windows\System32\wbem\en-US\WmiApRes.dll.mui,File024
WmiApSrv.exe.mui,E:\Windows\System32\wbem\en-US\WmiApSrv.exe.mui,File024
SystemResetPlatform.exe,E:\Windows\System32\SystemResetPlatform\SystemResetPlatform.exe,File101
WMIsvc.dll.mui,E:\Windows\System32\wbem\en-US\WMIsvc.dll.mui,File027
NCProv.dll.mui,E:\Windows\System32\wbem\en-US\NCProv.dll.mui,File005
oobeldr.exe.mui,E:\Windows\System32\oobe\en-US\oobeldr.exe.mui,File160
msoobeplugins.dll.mui,E:\Windows\System32\oobe\en-US\msoobeplugins.dll.mui,File027
quickassist.exe.mui,E:\Windows\System32\sv-SE\quickassist.exe.mui,File027
RacWmiProv.dll.mui,E:\Windows\System32\wbem\en-US\RacWmiProv.dll.mui,File005
Microsoft.AppV.AppVClientWmi.resources.dll,E:\Windows\System32\wbem\en\Microsoft.AppV.AppVClientWmi.resources.dll,File160
wbemcore.dll.mui,E:\Windows\System32\wbem\en-US\wbemcore.dll.mui,File027
vdswmi.dll.mui,E:\Windows\System32\wbem\en-US\vdswmi.dll.mui,File024
audit.exe.mui,E:\Windows\System32\oobe\en-US\audit.exe.mui,File160
quickassist.exe.mui,E:\Windows\System32\ro-RO\quickassist.exe.mui,File027
UserOOBE.dll.mui,E:\Windows\System32\oobe\en-US\UserOOBE.dll.mui,File024
SetupCleanupTask.dll.mui,E:\Windows\System32\oobe\en-US\SetupCleanupTask.dll.mui,File024
